BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'1.1.2.9.1.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB4 component'	'eme29291'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB4 component (original description: pep supercontig:ASM34128v1:scaf_26:80766:81750:-1 gene:Gasu_32990 transcript:EME29291 gene_biotype:protein_coding transcript_biotype:protein_coding description:cytochrome c biogenesis protein, putative, Ccb2)'	T
'1.1.2.9.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II)'	''	''	
'1.1.2.9.2.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component'	'eme28462'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component (original description: pep supercontig:ASM34128v1:scaf_35:23718:24710:-1 gene:Gasu_40070 transcript:EME28462 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] ABC transporter, heme transport, transmembrane)'	T
'1.1.2.9.2.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component'	'eme28466'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component (original description: pep supercontig:ASM34128v1:scaf_35:28291:29751:1 gene:Gasu_40110 transcript:EME28466 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] cytochrome c biogenesis protein)'	T
'1.1.2.9.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcdA component'	''	''	
'1.1.2.9.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF153 factor'	''	''	
'1.1.2.9.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF222 factor'	''	''	
'1.1.2.9.5'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF164 thioredoxin-like factor'	''	''	
'1.1.2.9.6'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor'	'eme29708'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor (original description: pep supercontig:ASM34128v1:scaf_22:100691:101471:1 gene:Gasu_29290 transcript:EME29708 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'1.1.3'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers'	''	''	
'1.1.3.1'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.plastocyanin'	''	''	
'1.1.3.2'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6'	'eme28103'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6 (original description: pep supercontig:ASM34128v1:scaf_40:124286:125890:-1 gene:Gasu_44370 transcript:EME28103 gene_biotype:protein_coding transcript_biotype:protein_coding description:peroxisomal membrane MPV17/PMP22-like protein isoform 1)'	T
'1.1.3.2'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6'	'eme28104'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6 (original description: pep supercontig:ASM34128v1:scaf_40:124452:125795:-1 gene:Gasu_44370 transcript:EME28104 gene_biotype:protein_coding transcript_biotype:protein_coding description:peroxisomal membrane MPV17/PMP22-like protein isoform 1)'	T
'1.1.3.2'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6'	'eme28527'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6 (original description: pep supercontig:ASM34128v1:scaf_35:147801:149818:1 gene:Gasu_40720 transcript:EME28527 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] acetyl-CoA carboxylase carboxyltransferase subunit beta)'	T
'1.1.4'	'Photosynthesis.photophosphorylation.photosystem I'	''	''	
'1.1.4.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex'	''	''	
'1.1.4.1.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa1-type component'	''	''	
'1.1.4.1.2'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa2-type component'	''	''	
'1.1.4.1.3'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa3-type component'	''	''	
'1.1.4.1.4'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa4-type component'	''	''	
'1.1.4.1.5'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa5-type component'	''	''	
'1.1.4.1.6'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa6-type component'	''	''	
'1.1.4.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex'	''	''	
'1.1.4.2.1'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaA'	'eme28500'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaA (original description: pep supercontig:ASM34128v1:scaf_35:92851:94401:1 gene:Gasu_40450 transcript:EME28500 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] photosystem I P700 chlorophyll A apoprotein)'	T
'1.1.4.2.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaB'	'eme28501'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaB (original description: pep supercontig:ASM34128v1:scaf_35:94411:96730:1 gene:Gasu_40460 transcript:EME28501 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] photosystem I P700 chlorophyll A2 apoprotein)'	T
'1.1.4.2.3'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaC'	''	''	
'1.1.4.2.4'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD'	'eme28503'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD (original description: pep supercontig:ASM34128v1:scaf_35:98847:99400:-1 gene:Gasu_40480 transcript:EME28503 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] photosystem I subunit II)'	T
'1.1.4.2.5'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaE'	''	''	
'1.1.4.2.6'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF'	'eme28525'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF (original description: pep supercontig:ASM34128v1:scaf_35:145831:146497:1 gene:Gasu_40700 transcript:EME28525 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] photosystem I subunit III)'	T
'1.1.4.2.7'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaG'	''	''	
'1.1.4.2.8'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaH'	''	''	
'1.1.4.2.9'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaI'	''	''	
'1.1.4.2.10'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaJ'	''	''	
'1.1.4.2.11'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaK'	''	''	
'1.1.4.2.12'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL'	'eme28522'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL (original description: pep supercontig:ASM34128v1:scaf_35:138456:139050:-1 gene:Gasu_40670 transcript:EME28522 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] photosystem I subunit XI)'	T
'1.1.4.2.13'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaM'	''	''	
'1.1.4.2.14'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaN'	''	''	
'1.1.4.2.15'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO'	'eme28128'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO (original description: pep supercontig:ASM34128v1:scaf_39:16331:17063:1 gene:Gasu_42970 transcript:EME28128 gene_biotype:protein_coding transcript_biotype:protein_coding description:photosystem I subunit O precursor)'	T
'1.1.4.3'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance'	''	''	
'1.1.4.3.1'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein'	'eme27959'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein (original description: pep supercontig:ASM34128v1:scaf_41:30671:32790:-1 gene:Gasu_44650 transcript:EME27959 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP-binding protein involved in chromosome partitioning)'	T
'1.1.4.3.2'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PPD1 protein'	''	''	
'1.1.4.3.3'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.VIPP protein'	'eme28404'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.VIPP protein (original description: pep supercontig:ASM34128v1:scaf_36:63006:63960:-1 gene:Gasu_40990 transcript:EME28404 gene_biotype:protein_coding transcript_biotype:protein_coding description:phage shock protein A)'	T
'1.1.4.3.4'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF3 protein'	'eme28512'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF3 protein (original description: pep supercontig:ASM34128v1:scaf_35:113326:113870:-1 gene:Gasu_40570 transcript:EME28512 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] photosystem I assembly related protein)'	T
'1.1.4.3.5'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF4 protein'	'eme28523'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF4 protein (original description: pep supercontig:ASM34128v1:scaf_35:139561:140244:1 gene:Gasu_40680 transcript:EME28523 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] photosystem I assembly protein)'	T
'1.1.4.3.6'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PYG7 protein'	''	''	
'1.1.4.3.7'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.Y3IP1 protein'	''	''	
'1.1.4.3.8'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA2 protein'	'eme31784'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA2 protein (original description: pep supercontig:ASM34128v1:scaf_5:1861:2411:1 gene:Gasu_08640 transcript:EME31784 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'1.1.4.3.9'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA3 protein'	''	''	
'1.1.5'	'Photosynthesis.photophosphorylation.linear electron flow'	''	''	
'1.1.5.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin electron carrier'	'eme28483'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin electron carrier (original description: pep supercontig:ASM34128v1:scaf_35:69571:69948:1 gene:Gasu_40280 transcript:EME28483 gene_biotype:protein_coding transcript_biotype:protein_coding description:[pt] ferredoxin--NAD+ reductase)'	T
'1.1.5.2'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity'	''	''	
'1.1.5.2.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.ferredoxin-NADP oxidoreductase'	'eme29997'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.ferredoxin-NADP oxidoreductase (original description: pep supercontig:ASM34128v1:scaf_19:37661:39101:1 gene:Gasu_25860 transcript:EME29997 gene_biotype:protein_coding transcript_biotype:protein_coding description:ferredoxin--NADP+ reductase)'	T
'1.1.5.2.2'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR membrane-tethering'	''	''	
'1.1.5.2.2.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR membrane-tethering.TROL protein'	''	''	
'1.1.5.2.2.2'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR membrane-tethering.TIC62 protein'	'eme29394'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR membrane-tethering.TIC62 protein (original description: pep supercontig:ASM34128v1:scaf_25:90881:92038:1 gene:Gasu_32180 transcript:EME29394 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'1.1.5.2.3'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR regulation'	''	''	
'1.1.5.2.3.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR regulation.LIR1 protein'	''	''	
'1.1.6'	'Photosynthesis.photophosphorylation.cyclic electron flow'	''	''	
'1.1.6.1'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex'	''	''	
'1.1.6.1.1'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex.PGR5-like component'	'eme26925'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex.PGR5-like component (original description: pep supercontig:ASM34128v1:scaf_56:82802:83510:-1 gene:Gasu_54960 transcript:EME26925 gene_biotype:protein_coding transcript_biotype:protein_coding description:electron carrier protein (proton gradient regulation 5) isoform 2)'	T
'1.1.6.1.2'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex.PGRL1-like component'	'eme31250'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex.PGRL1-like component (original description: pep supercontig:ASM34128v1:scaf_9:110431:111701:1 gene:Gasu_14910 transcript:EME31250 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'1.1.7'	'Photosynthesis.photophosphorylation.pseudo-cyclic electron flow'	''	''	
'1.1.7.1'	'Photosynthesis.photophosphorylation.pseudo-cyclic electron flow.flavodiiron protein'	''	''	
'1.1.8'	'Photosynthesis.photophosphorylation.chlororespiration'	''	''	
'1.1.8.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex'	''	''	
'1.1.8.1.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M'	''	''	
'1.1.8.1.1.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhA component'	''	''	
'1.1.8.1.1.2'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhB component'	''	''	
'1.1.8.1.1.3'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhC component'	''	''	
'1.1.8.1.1.4'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhD component'	''	''	
'1.1.8.1.1.5'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhE component'	''	''	
'1.1.8.1.1.6'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhF component'	''	''	
'1.1.8.1.1.7'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhG component'	''	''	
'1.1.8.1.2'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A'	''	''	
'1.1.8.1.2.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhH component'	''	''	
'1.1.8.1.2.2'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhI component'	''	''	
'1.1.8.1.2.3'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhJ component'	''	''	
'1.1.8.1.2.4'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhK component'	''	''	
