BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'1.1.2.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.apocytochrome f component PetA'	'cmv155ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.apocytochrome f component PetA (original description: pep chromosome:ASM9120v1:Chloro:97971:98870:-1 gene:CMV155C transcript:CMV155CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Cytochrome f [Source:UniProtKB/Swiss-Prot;Acc:Q85FX0])'	T
'1.1.2.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.apocytochrome b component PetB'	'cmv096ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.apocytochrome b component PetB (original description: pep chromosome:ASM9120v1:Chloro:60392:61036:1 gene:CMV096C transcript:CMV096CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Cytochrome b6 [Source:UniProtKB/Swiss-Prot;Acc:Q85G16])'	T
'1.1.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC'	'cmo066ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC (original description: pep chromosome:ASM9120v1:15:172702:173424:1 gene:CMO066C transcript:CMO066CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Cytochrome b6-f complex iron-sulfur subunit [Source:UniProtKB/TrEMBL;Acc:M1VET8])'	T
'1.1.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC'	'cmq165ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC (original description: pep chromosome:ASM9120v1:17:401675:402398:-1 gene:CMQ165C transcript:CMQ165CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Cytochrome b6-f complex iron-sulfur subunit [Source:UniProtKB/TrEMBL;Acc:M1UVM3])'	T
'1.1.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC'	'cmi281ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC (original description: pep chromosome:ASM9120v1:9:742025:742739:-1 gene:CMI281C transcript:CMI281CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Cytochrome b6-f complex iron-sulfur subunit [Source:UniProtKB/TrEMBL;Acc:M1V7X1])'	T
'1.1.2.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetD/IV'	'cmv097ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetD/IV (original description: pep chromosome:ASM9120v1:Chloro:61049:61528:1 gene:CMV097C transcript:CMV097CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Cytochrome b6-f complex subunit 4 [Source:UniProtKB/Swiss-Prot;Acc:Q85G15])'	T
'1.1.2.5'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetG/V'	'cmv139ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetG/V (original description: pep chromosome:ASM9120v1:Chloro:91752:91859:-1 gene:CMV139C transcript:CMV139CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PETG description:Cytochrome b6-f complex subunit 5 [Source:UniProtKB/Swiss-Prot;Acc:Q85FY3])'	T
'1.1.2.6'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetL/VI'	''	''	
'1.1.2.7'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetM/VII'	''	''	
'1.1.2.8'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetN'	'cmv148ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetN (original description: pep chromosome:ASM9120v1:Chloro:93341:93433:-1 gene:CMV148C transcript:CMV148CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Cytochrome b6-f complex subunit 8 [Source:UniProtKB/Swiss-Prot;Acc:Q85FX7])'	T
'1.1.2.9'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly'	''	''	
'1.1.2.9.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV)'	''	''	
'1.1.2.9.1.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB1 component'	'cmm306ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB1 component (original description: pep chromosome:ASM9120v1:13:773292:774188:-1 gene:CMM306C transcript:CMM306CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'1.1.2.9.1.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB2 component'	''	''	
'1.1.2.9.1.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB3 component'	'cmt057ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB3 component (original description: pep chromosome:ASM9120v1:20:149070:149685:-1 gene:CMT057C transcript:CMT057CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'1.1.2.9.1.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB4 component'	''	''	
'1.1.2.9.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II)'	''	''	
'1.1.2.9.2.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component'	'cmv053ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component (original description: pep chromosome:ASM9120v1:Chloro:32809:33609:1 gene:CMV053C transcript:CMV053CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Cytochrome c biogenesis protein CcsA [Source:UniProtKB/TrEMBL;Acc:Q85G53])'	T
'1.1.2.9.2.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component'	'cmv075ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component (original description: pep chromosome:ASM9120v1:Chloro:48212:49063:1 gene:CMV075C transcript:CMV075CT gene_biotype:protein_coding transcript_biotype:protein_coding description:C-type cytochrome biogenesis protein Ccs1 [Source:UniProtKB/TrEMBL;Acc:Q85G33])'	T
'1.1.2.9.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcdA component'	''	''	
'1.1.2.9.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF153 factor'	''	''	
'1.1.2.9.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF222 factor'	''	''	
'1.1.2.9.5'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF164 thioredoxin-like factor'	''	''	
'1.1.2.9.6'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor'	'cmq319ct'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor (original description: pep chromosome:ASM9120v1:17:823673:824317:1 gene:CMQ319C transcript:CMQ319CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'1.1.3'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers'	''	''	
'1.1.3.1'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.plastocyanin'	''	''	
'1.1.3.2'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6'	'cmv209ct'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6 (original description: pep chromosome:ASM9120v1:Chloro:126566:126877:1 gene:CMV209C transcript:CMV209CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Cytochrome c6 [Source:UniProtKB/Swiss-Prot;Acc:Q85FS2])'	T
'1.1.4'	'Photosynthesis.photophosphorylation.photosystem I'	''	''	
'1.1.4.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex'	''	''	
'1.1.4.1.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa1-type component'	''	''	
'1.1.4.1.2'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa2-type component'	''	''	
'1.1.4.1.3'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa3-type component'	''	''	
'1.1.4.1.4'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa4-type component'	''	''	
'1.1.4.1.5'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa5-type component'	''	''	
'1.1.4.1.6'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa6-type component'	''	''	
'1.1.4.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex'	''	''	
'1.1.4.2.1'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaA'	'cmv135ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaA (original description: pep chromosome:ASM9120v1:Chloro:86350:88593:1 gene:CMV135C transcript:CMV135CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Photosystem I P700 chlorophyll a apoprotein A1 [Source:UniProtKB/Swiss-Prot;Acc:Q85FY7])'	T
'1.1.4.2.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaB'	'cmv136ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaB (original description: pep chromosome:ASM9120v1:Chloro:88601:90796:1 gene:CMV136C transcript:CMV136CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaB description:Photosystem I P700 chlorophyll a apoprotein A2 [Source:UniProtKB/Swiss-Prot;Acc:Q85FY6])'	T
'1.1.4.2.3'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaC'	'cmv059ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaC (original description: pep chromosome:ASM9120v1:Chloro:36505:36747:-1 gene:CMV059C transcript:CMV059CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Photosystem I iron-sulfur center [Source:UniProtKB/Swiss-Prot;Acc:Q85G47])'	T
'1.1.4.2.4'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD'	'cmv144ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD (original description: pep chromosome:ASM9120v1:Chloro:92480:92896:-1 gene:CMV144C transcript:CMV144CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Photosystem I p700 chlorophyll A apoprotein A2 [Source:UniProtKB/TrEMBL;Acc:Q85FY0])'	T
'1.1.4.2.5'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaE'	'cmv128ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaE (original description: pep chromosome:ASM9120v1:Chloro:82956:83237:-1 gene:CMV128C transcript:CMV128CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Photosystem I iron-sulfur center subunit VII [Source:UniProtKB/TrEMBL;Acc:Q85FZ1])'	T
'1.1.4.2.6'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF'	'cmv201ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF (original description: pep chromosome:ASM9120v1:Chloro:123651:124205:1 gene:CMV201C transcript:CMV201CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Photosystem I reaction center subunit II [Source:UniProtKB/TrEMBL;Acc:Q85FS9])'	T
'1.1.4.2.7'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaG'	''	''	
'1.1.4.2.8'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaH'	''	''	
'1.1.4.2.9'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaI'	'cmv227ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaI (original description: pep chromosome:ASM9120v1:Chloro:142056:142151:1 gene:CMV227C transcript:CMV227CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Photosystem I reaction center subunit VIII [Source:UniProtKB/TrEMBL;Acc:Q85FQ6])'	T
'1.1.4.2.10'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaJ'	'cmv202ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaJ (original description: pep chromosome:ASM9120v1:Chloro:124205:124318:1 gene:CMV202C transcript:CMV202CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Photosystem I reaction center subunit IX [Source:UniProtKB/Swiss-Prot;Acc:Q85FS8])'	T
'1.1.4.2.11'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaK'	''	''	
'1.1.4.2.12'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL'	'cmv236ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL (original description: pep chromosome:ASM9120v1:Chloro:144394:144813:1 gene:CMV236C transcript:CMV236CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Photosystem I reaction center subunit XI [Source:UniProtKB/Swiss-Prot;Acc:Q85FP8])'	T
'1.1.4.2.13'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaM'	'cmv028ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaM (original description: pep chromosome:ASM9120v1:Chloro:17571:17657:1 gene:CMV028C transcript:CMV028CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Photosystem I reaction center subunit XII [Source:UniProtKB/TrEMBL;Acc:Q85G73])'	T
'1.1.4.2.14'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaN'	''	''	
'1.1.4.2.15'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO'	'cmp086ct'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO (original description: pep chromosome:ASM9120v1:16:210893:211361:-1 gene:CMP086C transcript:CMP086CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'1.1.4.3'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance'	''	''	
'1.1.4.3.1'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein'	'cmr311ct'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein (original description: pep chromosome:ASM9120v1:18:746092:747730:-1 gene:CMR311C transcript:CMR311CT gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP binding [Source:Projected from Arabidopsis thaliana (AT3G24430) TAIR;Acc:AT3G24430])'	T
'1.1.4.3.2'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PPD1 protein'	''	''	
'1.1.4.3.3'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.VIPP protein'	'cmt244ct'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.VIPP protein (original description: pep chromosome:ASM9120v1:20:610967:611911:1 gene:CMT244C transcript:CMT244CT gene_biotype:protein_coding transcript_biotype:protein_coding description:plastid transcriptionally active 4 [Source:Projected from Arabidopsis thaliana (AT1G65260) TAIR;Acc:AT1G65260])'	T
'1.1.4.3.4'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF3 protein'	'cmv197ct'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF3 protein (original description: pep chromosome:ASM9120v1:Chloro:122261:122734:-1 gene:CMV197C transcript:CMV197CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Photosystem I assembly protein Ycf3 [Source:UniProtKB/Swiss-Prot;Acc:Q85FT1])'	T
'1.1.4.3.5'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF4 protein'	''	''	
'1.1.4.3.6'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PYG7 protein'	''	''	
'1.1.4.3.7'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.Y3IP1 protein'	''	''	
'1.1.4.3.8'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA2 protein'	'cmo186ct'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA2 protein (original description: pep chromosome:ASM9120v1:15:468516:469047:-1 gene:CMO186C transcript:CMO186CT gene_biotype:protein_coding transcript_biotype:protein_coding description:DnaJ/Hsp40 cysteine-rich domain superfamily protein [Source:Projected from Arabidopsis thaliana (AT2G34860) TAIR;Acc:AT2G34860])'	T
'1.1.4.3.9'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA3 protein'	''	''	
'1.1.5'	'Photosynthesis.photophosphorylation.linear electron flow'	''	''	
'1.1.5.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin electron carrier'	'cmv193ct'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin electron carrier (original description: pep chromosome:ASM9120v1:Chloro:119542:119832:-1 gene:CMV193C transcript:CMV193CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Ferredoxin [Source:UniProtKB/TrEMBL;Acc:Q85FT5])'	T
