BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'1.1.2.9.2.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component'	'ccp38215'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component (original description: pep chromosome:ASM35022v2:Pt:156337:157251:1 gene:CHC_1050 transcript:CCP38215 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ccsA description:c-type cytochrome synthesis protein)'	T
'1.1.2.9.2.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component'	'ccp38063'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component (original description: pep chromosome:ASM35022v2:Pt:20014:21366:1 gene:CHC_150 transcript:CCP38063 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ccs1 description:c-type cytochrome biogenesis protein)'	T
'1.1.2.9.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcdA component'	'ccp38062'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcdA component (original description: pep chromosome:ASM35022v2:Pt:19227:19967:1 gene:CHC_145 transcript:CCP38062 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ccdA description:cytochrome c biogenesis protein transmembrane region)'	T
'1.1.2.9.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF153 factor'	''	''	
'1.1.2.9.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF222 factor'	''	''	
'1.1.2.9.5'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF164 thioredoxin-like factor'	''	''	
'1.1.2.9.6'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor'	'cdf33140'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor (original description: pep supercontig:ASM35022v2:HG001635:24116:24664:-1 gene:CHC_T00001992001 transcript:CDF33140 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'1.1.3'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers'	''	''	
'1.1.3.1'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.plastocyanin'	''	''	
'1.1.3.2'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6'	'ccp38048'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6 (original description: pep chromosome:ASM35022v2:Pt:8322:8648:1 gene:CHC_65 transcript:CCP38048 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:petJ description:cytochrome c553)'	T
'1.1.4'	'Photosynthesis.photophosphorylation.photosystem I'	''	''	
'1.1.4.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex'	''	''	
'1.1.4.1.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa1-type component'	''	''	
'1.1.4.1.2'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa2-type component'	''	''	
'1.1.4.1.3'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa3-type component'	''	''	
'1.1.4.1.4'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa4-type component'	''	''	
'1.1.4.1.5'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa5-type component'	''	''	
'1.1.4.1.6'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa6-type component'	''	''	
'1.1.4.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex'	''	''	
'1.1.4.2.1'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaA'	'ccp38142'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaA (original description: pep chromosome:ASM35022v2:Pt:88172:90430:-1 gene:CHC_635 transcript:CCP38142 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaA description:photosystem I P700 chlorophyll a apoprotein A1)'	T
'1.1.4.2.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaB'	'ccp38141'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaB (original description: pep chromosome:ASM35022v2:Pt:85946:88150:-1 gene:CHC_630 transcript:CCP38141 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaB description:photosystem I P700 chlorophyll a apoprotein A2)'	T
'1.1.4.2.3'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaC'	'ccp38220'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaC (original description: pep chromosome:ASM35022v2:Pt:160356:160601:-1 gene:CHC_1075 transcript:CCP38220 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaC description:photosystem I subunit VII)'	T
'1.1.4.2.4'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD'	'ccp38147'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD (original description: pep chromosome:ASM35022v2:Pt:93764:94189:-1 gene:CHC_665 transcript:CCP38147 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaD description:photosystem I subunit II)'	T
'1.1.4.2.5'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaE'	'ccp38100'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaE (original description: pep chromosome:ASM35022v2:Pt:63380:63565:1 gene:CHC_420 transcript:CCP38100 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaE description:photosystem I subunit IV)'	T
'1.1.4.2.6'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF'	'ccp38041'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF (original description: pep chromosome:ASM35022v2:Pt:3418:3981:1 gene:CHC_25 transcript:CCP38041 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaF description:photosystem I subunit III)'	T
'1.1.4.2.7'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaG'	''	''	
'1.1.4.2.8'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaH'	''	''	
'1.1.4.2.9'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaI'	'ccp38233'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaI (original description: pep chromosome:ASM35022v2:Pt:175880:175990:1 gene:CHC_1150 transcript:CCP38233 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaI description:photosystem I subunit VIII)'	T
'1.1.4.2.10'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaJ'	'ccp38042'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaJ (original description: pep chromosome:ASM35022v2:Pt:4007:4135:1 gene:CHC_30 transcript:CCP38042 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaJ description:photosystem I subunit IX)'	T
'1.1.4.2.11'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaK'	''	''	
'1.1.4.2.12'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL'	'ccp38195'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL (original description: pep chromosome:ASM35022v2:Pt:142528:142986:1 gene:CHC_925 transcript:CCP38195 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaL description:photosystem I subunit XI)'	T
'1.1.4.2.13'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaM'	'ccp38240'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaM (original description: pep chromosome:ASM35022v2:Pt:179994:180086:-1 gene:CHC_1195 transcript:CCP38240 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaM description:photosystem I subunit XII)'	T
'1.1.4.2.14'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaN'	''	''	
'1.1.4.2.15'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO'	'cdf32153'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO (original description: pep supercontig:ASM35022v2:HG001459:364867:365523:1 gene:CHC_T00001382001 transcript:CDF32153 gene_biotype:protein_coding transcript_biotype:protein_coding description:Photosystem I subunit O [Source:Projected from Arabidopsis thaliana (AT1G08380) UniProtKB/Swiss-Prot;Acc:Q949Q5])'	T
'1.1.4.3'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance'	''	''	
'1.1.4.3.1'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein'	'cdf32276'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein (original description: pep supercontig:ASM35022v2:HG001461:160465:162076:-1 gene:CHC_T00008040001 transcript:CDF32276 gene_biotype:protein_coding transcript_biotype:protein_coding description:Fe-S cluster assembly factor HCF101, chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G24430) UniProtKB/Swiss-Prot;Acc:Q6STH5])'	T
'1.1.4.3.2'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PPD1 protein'	''	''	
'1.1.4.3.3'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.VIPP protein'	''	''	
'1.1.4.3.4'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF3 protein'	'ccp38167'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF3 protein (original description: pep chromosome:ASM35022v2:Pt:110903:111421:-1 gene:CHC_770 transcript:CCP38167 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ycf3 description:photosystem I assembly protein ycf3)'	T
'1.1.4.3.5'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF4 protein'	'ccp38193'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.YCF4 protein (original description: pep chromosome:ASM35022v2:Pt:141475:142020:-1 gene:CHC_915 transcript:CCP38193 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ycf4 description:conserved hypothetical plastid protein)'	T
'1.1.4.3.6'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PYG7 protein'	''	''	
'1.1.4.3.7'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.Y3IP1 protein'	''	''	
'1.1.4.3.8'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA2 protein'	''	''	
'1.1.4.3.9'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.PSA3 protein'	''	''	
'1.1.5'	'Photosynthesis.photophosphorylation.linear electron flow'	''	''	
'1.1.5.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin electron carrier'	'ccp38106'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin electron carrier (original description: pep chromosome:ASM35022v2:Pt:67066:67362:1 gene:CHC_450 transcript:CCP38106 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:petF description:ferredoxin (2Fe-2S))'	T
'1.1.5.2'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity'	''	''	
'1.1.5.2.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.ferredoxin-NADP oxidoreductase'	'cdf39465'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.ferredoxin-NADP oxidoreductase (original description: pep supercontig:ASM35022v2:HG002041:12183:13205:1 gene:CHC_T00008519001 transcript:CDF39465 gene_biotype:protein_coding transcript_biotype:protein_coding description:Ferredoxin-NADP+ oxidoreductase)'	T
'1.1.5.2.2'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR membrane-tethering'	''	''	
'1.1.5.2.2.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR membrane-tethering.TROL protein'	''	''	
'1.1.5.2.2.2'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR membrane-tethering.TIC62 protein'	''	''	
'1.1.5.2.3'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR regulation'	''	''	
'1.1.5.2.3.1'	'Photosynthesis.photophosphorylation.linear electron flow.ferredoxin-NADP reductase (FNR) activity.FNR regulation.LIR1 protein'	''	''	
'1.1.6'	'Photosynthesis.photophosphorylation.cyclic electron flow'	''	''	
'1.1.6.1'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex'	''	''	
'1.1.6.1.1'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex.PGR5-like component'	''	''	
'1.1.6.1.2'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex.PGRL1-like component'	'cdf39306'	'Photosynthesis.photophosphorylation.cyclic electron flow.PGR5/PGRL1 complex.PGRL1-like component (original description: pep supercontig:ASM35022v2:HG002022:142417:144960:1 gene:CHC_T00006595001 transcript:CDF39306 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'1.1.7'	'Photosynthesis.photophosphorylation.pseudo-cyclic electron flow'	''	''	
'1.1.7.1'	'Photosynthesis.photophosphorylation.pseudo-cyclic electron flow.flavodiiron protein'	''	''	
'1.1.8'	'Photosynthesis.photophosphorylation.chlororespiration'	''	''	
'1.1.8.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex'	''	''	
'1.1.8.1.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M'	''	''	
'1.1.8.1.1.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhA component'	''	''	
'1.1.8.1.1.2'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhB component'	''	''	
'1.1.8.1.1.3'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhC component'	''	''	
'1.1.8.1.1.4'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhD component'	''	''	
'1.1.8.1.1.5'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhE component'	''	''	
'1.1.8.1.1.6'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhF component'	''	''	
'1.1.8.1.1.7'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.membrane subcomplex M.NdhG component'	''	''	
'1.1.8.1.2'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A'	''	''	
'1.1.8.1.2.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhH component'	''	''	
'1.1.8.1.2.2'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhI component'	''	''	
'1.1.8.1.2.3'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhJ component'	''	''	
'1.1.8.1.2.4'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhK component'	''	''	
'1.1.8.1.2.5'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhL component'	''	''	
'1.1.8.1.2.6'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhM component'	''	''	
'1.1.8.1.2.7'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhN component'	''	''	
'1.1.8.1.2.8'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex A.NdhO component'	''	''	
'1.1.8.1.3'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex B'	''	''	
'1.1.8.1.3.1'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex B.PnsB1/NDF1 component'	''	''	
'1.1.8.1.3.2'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex B.PnsB2/NDF2 component'	''	''	
'1.1.8.1.3.3'	'Photosynthesis.photophosphorylation.chlororespiration.NADH dehydrogenase-like (NDH) complex.subcomplex B.PnsB3/NDF4 component'	''	''	
