BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'1.1.1.6.3.1'	'Photosynthesis.photophosphorylation.photosystem II.LHC-related protein groups.three-helix LHC-related protein group.ELIP protein'	'abo99275'	'Photosynthesis.photophosphorylation.photosystem II.LHC-related protein groups.three-helix LHC-related protein group.ELIP protein (original description: pep chromosome:ASM9206v1:13:355075:355898:1 gene:OSTLU_27189 transcript:ABO99275 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ELIP/CBR13a description:possible early light inducible or carotene biosynthesis related protein)'	T
'1.1.1.6.3.1'	'Photosynthesis.photophosphorylation.photosystem II.LHC-related protein groups.three-helix LHC-related protein group.ELIP protein'	'abo99308'	'Photosynthesis.photophosphorylation.photosystem II.LHC-related protein groups.three-helix LHC-related protein group.ELIP protein (original description: pep chromosome:ASM9206v1:13:491539:491967:1 gene:OSTLU_27267 transcript:ABO99308 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ELIP/CBR13b description:possible early light inducible or carotene biosynthesis related protein)'	T
'1.1.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex'	''	''	
'1.1.2.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.apocytochrome f component PetA'	''	''	
'1.1.2.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.apocytochrome b component PetB'	''	''	
'1.1.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC'	'abo94328'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC (original description: pep chromosome:ASM9206v1:1:1129952:1130978:-1 gene:OSTLU_40083 transcript:ABO94328 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PETC description:Rieske iron-sulfur protein of cytochrome b6f)'	T
'1.1.2.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetD/IV'	'abo97124'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetD/IV (original description: pep chromosome:ASM9206v1:7:98191:99373:-1 gene:OSTLU_32458 transcript:ABO97124 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.2.5'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetG/V'	''	''	
'1.1.2.6'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetL/VI'	''	''	
'1.1.2.7'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetM/VII'	'abo95626'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetM/VII (original description: pep chromosome:ASM9206v1:4:723812:724015:1 gene:OSTLU_37054 transcript:ABO95626 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PETM description:PetM subunit of cytochrome b6f complex)'	T
'1.1.2.8'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetN'	'abo99046'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.component PetN (original description: pep chromosome:ASM9206v1:12:99175:100055:-1 gene:OSTLU_26720 transcript:ABO99046 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PETN description:subunit PetN of cytochrome b6f complex)'	T
'1.1.2.9'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly'	''	''	
'1.1.2.9.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV)'	''	''	
'1.1.2.9.1.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB1 component'	'abo96539'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB1 component (original description: pep chromosome:ASM9206v1:6:422001:422636:1 gene:OSTLU_32191 transcript:ABO96539 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.2.9.1.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB2 component'	'abo97069'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB2 component (original description: pep chromosome:ASM9206v1:7:696548:697333:1 gene:OSTLU_93074 transcript:ABO97069 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.2.9.1.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB3 component'	'abo97566'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB3 component (original description: pep chromosome:ASM9206v1:8:64509:64754:-1 gene:OSTLU_10668 transcript:ABO97566 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.2.9.1.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB4 component'	'abo97575'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCB cytochrome b6 maturation system (system IV).CCB4 component (original description: pep chromosome:ASM9206v1:8:101575:102420:-1 gene:OSTLU_87928 transcript:ABO97575 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.2.9.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II)'	''	''	
'1.1.2.9.2.1'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component'	'abp00791'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsA component (original description: pep chromosome:ASM9206v1:20:83009:83896:1 gene:OSTLU_43520 transcript:ABP00791 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CCSA description:plastid-localized, cytochrome c assembly protein)'	T
'1.1.2.9.2.2'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component'	'abp00036'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcsB component (original description: pep chromosome:ASM9206v1:15:199516:200862:-1 gene:OSTLU_27799 transcript:ABP00036 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CCS1 description:chloroplast cytochrome c biogenesis protein, Ccs1-like protein)'	T
'1.1.2.9.2.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcdA component'	'abo97616'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.CCS cytochrome f/c6 maturation system (system II).CcdA component (original description: pep chromosome:ASM9206v1:8:253793:254467:-1 gene:OSTLU_10432 transcript:ABO97616 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CCDA description:predicted protein)'	T
'1.1.2.9.3'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF153 factor'	''	''	
'1.1.2.9.4'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF222 factor'	''	''	
'1.1.2.9.5'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF164 thioredoxin-like factor'	'abo98497'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.HCF164 thioredoxin-like factor (original description: pep chromosome:ASM9206v1:10:531673:532056:-1 gene:OSTLU_8114 transcript:ABO98497 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.2.9.6'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor'	'abp01206'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor (original description: pep chromosome:ASM9206v1:21:241183:241690:1 gene:OSTLU_29759 transcript:ABP01206 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.2.9.6'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor'	'abo99400'	'Photosynthesis.photophosphorylation.cytochrome b6/f complex.assembly.DAC factor (original description: pep chromosome:ASM9206v1:13:286779:287286:-1 gene:OSTLU_27150 transcript:ABO99400 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'1.1.3'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers'	''	''	
'1.1.3.1'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.plastocyanin'	'abo97950'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.plastocyanin (original description: pep chromosome:ASM9206v1:9:631687:632195:1 gene:OSTLU_34733 transcript:ABO97950 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PCY1 description:plastocyanin, chloroplast precursor)'	T
'1.1.3.2'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6'	'abp00158'	'Photosynthesis.photophosphorylation.Cytb6/f to PS-I electron carriers.cytochrome c6 (original description: pep chromosome:ASM9206v1:16:177177:177368:1 gene:OSTLU_9790 transcript:ABP00158 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CYC4 description:distinct from photosynthetic electron transfer catalyst, CYC6)'	T
'1.1.4'	'Photosynthesis.photophosphorylation.photosystem I'	''	''	
'1.1.4.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex'	''	''	
'1.1.4.1.1'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa1-type component'	''	''	
'1.1.4.1.2'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa2-type component'	''	''	
'1.1.4.1.3'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa3-type component'	'abp00451'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa3-type component (original description: pep chromosome:ASM9206v1:17:232863:234155:1 gene:OSTLU_47897 transcript:ABP00451 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:lhca3 description:photosystem I light harvesting complex, chlorophyll a/b binding)'	T
'1.1.4.1.4'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa4-type component'	'abo94649'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa4-type component (original description: pep chromosome:ASM9206v1:2:280656:281836:-1 gene:OSTLU_24045 transcript:ABO94649 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:lhca4 description:Photosystem I light harvesting complex, chlorophyll a/b binding)'	T
'1.1.4.1.5'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa5-type component'	''	''	
'1.1.4.1.6'	'Photosynthesis.photophosphorylation.photosystem I.LHC-I complex.LHCa6-type component'	''	''	
'1.1.4.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex'	''	''	
'1.1.4.2.1'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaA'	''	''	
'1.1.4.2.2'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.apoprotein PsaB'	''	''	
'1.1.4.2.3'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaC'	''	''	
'1.1.4.2.4'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD'	'abo99643'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaD (original description: pep chromosome:ASM9206v1:14:660351:661765:1 gene:OSTLU_51423 transcript:ABO99643 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaD description:psaD, PSI-D, subunit II, photosystem I protein)'	T
'1.1.4.2.5'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaE'	'abo94383'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaE (original description: pep chromosome:ASM9206v1:2:171992:172789:1 gene:OSTLU_119378 transcript:ABO94383 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PsaE description:Photosystem I reaction center subunit IV, probable)'	T
'1.1.4.2.6'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF'	'abo95505'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaF (original description: pep chromosome:ASM9206v1:4:311858:313180:1 gene:OSTLU_31108 transcript:ABO95505 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaF description:psaF, PSI-F, subunit III, photosystem I polypeptide)'	T
'1.1.4.2.7'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaG'	'abo95977'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaG (original description: pep chromosome:ASM9206v1:5:124746:125102:1 gene:OSTLU_31549 transcript:ABO95977 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaG description:psaG, PSI-G, subunit V, photosystem I polypeptide)'	T
'1.1.4.2.8'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaH'	'abo99701'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaH (original description: pep chromosome:ASM9206v1:14:174219:175102:-1 gene:OSTLU_27383 transcript:ABO99701 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaHa description:psaH, PSI-H, subunit VI, photosystem I polypeptide)'	T
'1.1.4.2.8'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaH'	'abo99732'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaH (original description: pep chromosome:ASM9206v1:14:317201:317473:-1 gene:OSTLU_9089 transcript:ABO99732 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaH description:psaH, PSI-H, subunit VI, photosystem I polypeptide)'	T
'1.1.4.2.9'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaI'	''	''	
'1.1.4.2.10'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaJ'	''	''	
'1.1.4.2.11'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaK'	'abp00267'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaK (original description: pep chromosome:ASM9206v1:16:101702:102134:-1 gene:OSTLU_37677 transcript:ABP00267 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaK description:putative psaK, PSI-K, subunit X, photosystem I polypeptide)'	T
'1.1.4.2.12'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL'	'abo94443'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaL (original description: pep chromosome:ASM9206v1:2:451534:452395:1 gene:OSTLU_119502 transcript:ABO94443 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PsaL description:photosystem I subunit XI precursor)'	T
'1.1.4.2.13'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaM'	''	''	
'1.1.4.2.14'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaN'	'abo96431'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaN (original description: pep chromosome:ASM9206v1:6:34968:36117:1 gene:OSTLU_31962 transcript:ABO96431 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaN description:psaN, PSI-N, photosystem I polypeptide)'	T
'1.1.4.2.15'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO'	'abo94571'	'Photosynthesis.photophosphorylation.photosystem I.PS-I complex.component PsaO (original description: pep chromosome:ASM9206v1:2:872395:873256:1 gene:OSTLU_14386 transcript:ABO94571 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:psaO description:possible psaO, PSI-O, photosystem I polypeptide)'	T
'1.1.4.3'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance'	''	''	
'1.1.4.3.1'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein'	'abp00303'	'Photosynthesis.photophosphorylation.photosystem I.assembly and maintenance.HCF101 protein (original description: pep chromosome:ASM9206v1:16:223280:224668:-1 gene:OSTLU_37610 transcript:ABP00303 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
