gene	XP1_nitrate	XP2_fruits	XP3_geno
at1g06060.1	-0.849177851	-0.246411805	0.806198094
at1g06070.1	0.334335419	-0.921765775	0.970569402
at1g06080.1	0.912766166	-0.785005086	0.160036192
at1g06090.1	-0.309546737	-0.762216383	0.446560222
at1g06100.1	-0.468000668	-0.872709005	-0.768252027
at1g06110.1	-0.205514803	-0.695197248	-0.4450719
at1g06120.1	-0.117610014	0.522674813	-0.952804254
at1g06130.1	-0.618395661	0.110463723	0.90404207
at1g06135.1	0	-0.463649574	0.236674597
at1g06137.1	-0.917400925	0.117554537	-0.495826395
at1g06140.1	0.227728291	0.563139324	0.16747459
at1g06148.2	0	0.282391868	-0.739016822
at1g06149.1	0.284597423	0.110134398	0.529688911
at1g06150.1	0	0.73397277	-0.552664915
at1g06160.1	0.404186532	-0.698171464	-0.625788243
at1g06170.1	0	0.908521406	-0.570810266
at1g06180.1	0.507550016	0.546800617	0.586719492
at1g06190.1	-0.436786825	0.970884393	0.292391321
at1g06200.1	0	-0.060840143	0.776045599
at1g06210.1	-0.675011456	0.580483353	0.14576696
at1g06220.2	0	-0.829991383	0.756604115
at1g06225.1	0	-0.798980726	-0.52389015
at1g06230.1	0	-0.408440829	-0.332993597
at1g06240.1	0	-0.211966591	-0.752506443
at1g06250.1	0	0.696908082	-0.441355132
at1g06260.1	0	0.219879653	-0.501045478
at1g06270.1	0	0.61754245	-0.785638788
at1g06280.1	-0.412340591	0.201310323	0.619564571
at1g06290.1	0	-0.056088755	0.162503919
at1g06310.1	-0.621858199	0.520022134	0.105123868
at1g06320.1	0	-0.52615303	0.451002461
at1g06330.1	0.78018076	0.648347492	0.149487099
at1g06340.1	0.768975409	-0.110830257	-0.513575266
at1g06350.1	-0.305625205	0.359491788	0.747276722
at1g06360.1	0	0.204328177	0.200332613
at1g06380.1	-0.463063906	0.906067169	0.288197767
at1g06390.1	0.335419307	-0.0259854	0.269316337
at1g06400.1	0.107474341	0.741307042	0.130084967
at1g06410.1	0	0.878410689	0.699402315
at1g06420.1	0	0.965462866	-0.155260327
at1g06430.1	-0.189885803	0.720213427	0.712197336
at1g06440.1	0.474000927	-0.433330957	-0.990680004
at1g06450.1	0.233689638	-0.702028873	0.661055834
at1g06460.1	0.758575325	-0.607666787	-0.560001482
at1g06470.1	0	-0.520518952	0.71223655
at1g06475.1	0	-0.71291506	-0.520979632
at1g06490.1	-0.299547399	0.731259023	0.804059223
at1g06500.1	0	0.94528827	0.073247953
at1g06510.1	0	0.939266664	0.663561544
at1g06515.1	0.990421422	0.913702132	0.366685909
at1g06520.1	0	-0.028368979	-0.143867131
at1g06530.1	0	-0.708817413	0.11415878
at1g06540.1	-0.802095581	0.312013019	0.466420216
at1g06550.1	-0.358930915	0.243546468	-0.387361175
at1g06560.1	0.198819346	-0.892540929	-0.16057013
at1g06570.1	0	-0.290014582	-0.463687599
at1g06580.1	-0.296117584	-0.975994503	0.274174758
at1g06590.1	0.795760752	0.072476496	-0.488531639
at1g06620.1	-0.251119579	0.706272312	0.959796396
at1g06630.1	0	-0.897219028	0.114466574
at1g06640.1	-0.725699435	-0.265795799	0.576506861
at1g06645.1	0.708660665	-0.513066017	-0.418840885
at1g06650.2	0.867017805	0.288437751	-0.434656643
at1g06660.1	0	0.919979765	-0.341993184
at1g06670.1	0	0.407745876	-0.653889284
at1g06680.1	0.527681919	0.549362064	-0.647305991
at1g06690.1	0.969454412	0.207740865	0.724200664
at1g06700.1	-0.757120968	0.479973617	-0.123603936
at1g06710.1	0.53283811	0.851127003	0.029216416
at1g06720.1	0.513206859	0.48133249	0.314463876
at1g06730.1	-0.637031811	-0.388628139	-0.962816829
at1g06750.2	0	0.839906673	0.608708462
at1g06760.1	0	0.777952756	0.28196719
at1g06770.1	-0.893847519	0.033891789	-0.430213269
at1g06780.2	-0.227498066	0.484465788	0.033373227
at1g06790.1	-0.438305401	0.914830728	0.02271884
at1g06800.1	-0.707173458	0.841939721	0.213277731
at1g06810.1	0	0.102269125	0.065544565
at1g06820.1	-0.20404249	0.193129126	-0.947481755
at1g06830.1	0.949622561	-0.057053304	-0.505411178
at1g06840.1	-0.368012796	0.770905285	0.492678396
at1g06850.1	0.609102292	-0.099629664	-0.837952442
at1g06870.1	0.436090085	-0.390782636	-0.829284566
at1g06890.1	0	-0.813294141	0.182182731
at1g06900.1	0.637528388	0.761048144	0.922771633
at1g06910.1	-0.755112938	0.555300962	0.776914997
at1g06920.1	0	0.898514505	-0.18507054
at1g06923.1	0	0.844483274	0.820395437
at1g06925.1	0	-0.129353667	-0.944194893
at1g06930.1	-0.058603971	0.425126559	-0.994168297
at1g06950.1	0.080585932	0.883435786	0.638093072
at1g06960.1	-0.522581404	0.331408001	-0.788953893
at1g06970.1	-0.844508229	-0.123779058	0.711174634
at1g06980.1	0	0.503377624	0.18844177
at1g06990.1	0.564383628	-0.925747572	-0.471811735
at1g07000.1	-0.906453008	-0.953236478	-0.821675311
at1g07010.3	0.820696026	-0.770344461	-0.241687726
at1g07020.1	0.001946213	-0.876913785	0.336073711
at1g07025.1	-0.474733832	0.943622179	-0.361805981
at1g07030.1	0	0.175463218	-0.770744855
at1g07040.1	0.797965324	-0.238711921	-0.283279986
at1g07050.1	-0.841625157	-0.570436097	-0.277230219
at1g07060.1	0	-0.55215401	0.21588314
at1g07070.1	0.769673914	0.699962529	0.197266095
at1g07080.1	-0.056952309	0.088777304	-0.604522659
at1g07090.1	0	-0.901303548	-0.495088961
at1g07110.1	0	0.147901455	-0.712441061
at1g07120.1	0.600940622	0.500008742	0.807234283
at1g07130.1	0	0.387620058	-0.835718899
at1g07135.1	-0.603298641	0.650924814	-0.061053024
at1g07140.1	0	0.005781576	-0.524831247
at1g07150.1	-0.280994451	-0.932549261	0.732522938
at1g07160.1	0	0.284312748	-0.199833244
at1g07170.1	0	-0.367066868	0.388788189
at1g07175.1	-0.693077374	-0.326606865	0.254706961
at1g07180.1	0	0.416138285	0.368776163
at1g07190.1	0	-0.795625881	-0.353195493
at1g07200.2	-0.094669505	-0.720750962	-0.638240574
at1g07210.1	0.976373873	0.614147281	0.718925663
at1g07220.1	0	-0.973630116	0.998094395
at1g07230.1	0.993225956	0.991007582	-0.917524079
at1g07240.1	0.143939676	-0.957058483	0.301703969
at1g07250.1	0.145918284	-0.624587014	0.66647108
at1g07260.1	0	0.97146103	-0.142900677
at1g07270.1	-0.732910381	-0.69289555	-0.471107969
at1g07280.1	0.973890698	-0.013128058	0.976151041
at1g07290.1	-0.467398702	-0.802441325	0.169525169
at1g07300.1	-0.853784856	-0.328935244	-0.992721744
at1g07310.1	-0.620334438	-0.396648213	0.725244516
at1g07320.1	0.182647162	0.313669985	-0.606667029
at1g07330.1	0.479193192	-0.272252194	0.603880288
at1g07340.1	0	-0.538937107	-0.913435887
at1g07350.1	-0.526250968	-0.959166993	-0.387529825
at1g07360.1	0	-0.078778817	0.357493821
at1g07370.1	-0.996666642	0.249868434	-0.63691272
at1g07380.1	-0.093320416	-0.327589084	0.529955817
at1g07390.3	0	0.817773065	0.325978547
at1g07400.1	0.771939644	-0.083532085	0.0432389
at1g07410.1	-0.989669807	-0.512761834	-0.593952984
at1g07420.1	0.825080788	0.848968098	0.284486358
at1g07430.1	0.473990904	-0.472681397	-0.76829019
at1g07440.1	-0.320177907	-0.531751185	-0.826092143
at1g07450.1	0.310832432	0.521415417	-0.451878747
at1g07460.1	0	-0.866459525	0.994057997
at1g07470.1	-0.184669853	-0.002149525	0.106439835
at1g07473.1	-0.253257383	0.377935038	0.114112468
at1g07476.1	-0.328263913	0.703323657	-0.524121474
at1g07480.1	0	0.384292862	-0.422577463
at1g07485.1	0	0.946905919	-0.810483903
at1g07490.1	0	0.056649001	-0.349717075
at1g07500.1	-0.120630502	0.77078211	-0.69677694
at1g07510.1	-0.773023239	-0.850303502	0.342884856
at1g07520.1	0	-0.000779101	0.254265825
at1g07530.1	-0.103888728	-0.057234662	0.29364154
at1g07540.1	0	-0.024847469	0.84021572
at1g07550.1	0	0.949030887	0.37447619
at1g07560.1	0.682002078	-0.649391096	-0.40826826
at1g07570.3	-0.892388993	0.54842784	-0.407169976
at1g07590.1	-0.776151911	0.38314897	0.154856691
at1g07600.1	0.258991364	-0.945469294	0.816794462
at1g07610.1	0	-0.961703313	-0.052997785
at1g07615.1	0	-0.185152973	0.117779233
at1g07620.1	0.375484367	-0.43041858	0.975932987
at1g07630.1	0	-0.983212509	-0.566931762
at1g07640.3	-0.959820602	0.268591051	-0.785292282
at1g07645.1	-0.490439351	0.168908791	0.373419991
at1g07650.2	0	0.347685704	0.52468475
at1g07660.1	0	0.408614804	0.83242008
at1g07670.1	-0.978031473	-0.42692817	-0.84631993
at1g07680.1	-0.104726582	0.681788318	0.836190552
at1g07690.1	-0.102876185	0.667110387	0.712216967
at1g07700.3	0	0.130946777	-0.559083062
at1g07705.2	0	0.495124395	-0.286752175
at1g07710.1	0.373108476	0.324426102	0.427081186
at1g07720.1	0	0.954891446	-0.578831544
at1g07725.1	-0.293792404	0.328678334	-0.023300843
at1g07730.2	0	-0.644503859	-0.55331541
at1g07740.1	0.154917722	0.775133878	0.16087532
at1g07745.1	0	0.743599454	-0.283469067
at1g07747.1	0.485512494	-0.883148058	0.698003236
at1g07750.1	0.589558088	-0.600315623	0.454725673
at1g07770.1	-0.131689878	0.00423923	0.613981868
at1g07780.3	0	0.938633289	0.755119001
at1g07790.1	0	0.051026644	-0.184786582
at1g07795.1	-0.782013818	0.042176415	-0.061164005
at1g07810.1	0.586548281	-0.609186943	-0.838881547
at1g07820.1	0	-0.470087023	0.527023562
at1g07830.1	-0.674233092	-0.085637626	0.347880997
at1g07840.2	-0.595292241	0.458751917	0.456154162
at1g07850.1	-0.564007971	-0.001669422	0.532595203
at1g07860.1	-0.620929793	0.431963722	0.528471193
at1g07870.2	-0.38875771	0.428834598	0.426446775
at1g07880.2	-0.027687392	-0.811685469	-0.698571802
at1g07885.1	0	0.468634168	-0.569626422
at1g07890.3	0.701711877	0.532715	0.24331902
at1g07900.1	-0.597008822	-0.061104178	0.28273253
at1g07901.1	0	-0.762453922	0.98805089
at1g07910.1	-0.871981682	-0.782609987	0.788095521
at1g07920.1	0.845868221	0.148987245	0.394792259
at1g07930.1	0.526519773	0.161947768	-0.335613032
at1g07940.1	-0.60456124	-0.669082536	-0.540983758
at1g07950.1	-0.471864953	0.958549684	0.441215778
at1g07960.2	-0.56976147	0.304120283	-0.742770526
at1g07970.1	0.337960653	-0.271362213	0.562044967
at1g07980.1	-0.503418772	-0.73022135	0.008640074
at1g07985.1	0	-0.956698431	0.343554512
at1g07990.1	0	-0.509754926	-0.034392372
at1g08000.1	-0.178230098	0.571496718	-0.625665821
at1g08005.1	0.203485864	0.909981396	0.819750597
at1g08010.1	0	-0.296054058	-0.825485861
at1g08030.1	-0.812715347	-0.597712743	0.334283014
at1g08032.1	-0.057413935	-0.412163376	0.715954031
at1g08035.1	0	-0.814822811	-0.474658489
at1g08040.1	-0.459415059	-0.096455574	-0.560345115
at1g08050.1	0	-0.610437842	0.829895162
at1g08060.1	-0.469443157	0.841417358	0.236503402
at1g08065.1	0	-0.519353366	0.500546325
at1g08070.1	0.288488645	-0.958822461	-0.523924636
at1g08080.1	0	0.482470905	-0.127591405
at1g08090.1	0	0.413519219	0.948490367
at1g08100.1	0.792147996	-0.583181482	-0.924855783
at1g08110.4	0	0.409192781	0.714633464
at1g08120.1	-0.356383368	-0.628655149	-0.922702151
at1g08125.2	0	0.010551561	-0.3422534
at1g08130.1	0	-0.816152497	0.955552949
at1g08135.1	0.263042251	-0.474353135	0.31506253
at1g08140.1	-0.44346024	-0.701095638	-0.799262464
at1g08150.1	0.810721166	0.221531393	0.611205021
at1g08160.1	-0.729955086	-0.028292845	-0.674670823
at1g08165.1	0	0.826435012	0.053029842
at1g08170.1	0.506899196	-0.837071725	-0.885289157
at1g08180.1	0.276130051	0.084046626	-0.348319722
at1g08190.1	0	-0.996626863	-0.915200573
at1g08200.1	0	-0.485718919	-0.077151951
at1g08210.1	0.637296593	-0.858764019	0.206157496
at1g08220.1	-0.13965511	-0.144154372	0.094487031
at1g08230.2	-0.676933515	-0.84357553	0.752019808
at1g08250.1	0	0.560593405	0.717206251
at1g08260.1	-0.080793523	-0.316503313	0.396053615
at1g08270.2	0.208420966	0.046400302	0.203500662
at1g08280.1	0	0.183205359	0.705409009
at1g08290.1	-0.78772406	-0.039100461	-0.268508124
at1g08300.1	-0.910756291	0.681246401	0.52241101
at1g08310.2	0	-0.455344172	-0.070651907
at1g08315.1	0.129870244	0.774277779	-0.742975332
at1g08320.1	0	0.235057049	0.201169204
at1g08340.1	0.8541356	-0.146360439	-0.978534049
at1g08350.2	-0.742275091	0.696563566	0.142640104
at1g08360.1	0.446957322	0.815668006	0.436177225
at1g08370.1	-0.233971582	-0.530681802	-0.33721176
at1g08380.1	0.328546356	0.534359039	-0.085221218
at1g08390.1	-0.529756696	-0.478300745	0.734609803
at1g08400.1	0	-0.911282086	-0.135142914
at1g08410.1	-0.911965684	0.027169883	0.869317145
at1g08420.1	0.648760118	-0.310735557	0.635178883
at1g08430.1	0	0.97092874	-0.524596988
at1g08440.1	0	-0.138471144	-0.779128703
at1g08450.1	0.720168253	-0.629372283	0.862370779
at1g08460.1	0	-0.955001308	-0.911665357
at1g08465.1	0.566974056	0.940894463	0.206620006
at1g08470.1	0	0.108355418	0.203665424
at1g08480.1	0.035256682	-0.389386901	-0.562475742
at1g08490.1	0.268256819	0.366069978	0.962969179
at1g08500.1	0	0.319481549	-0.528981839
at1g08510.1	0.821839364	0.952616704	-0.580676364
at1g08520.1	0	-0.076449576	0.272032934
at1g08530.1	0	0.1944121	0.000595155
at1g08540.1	-0.422136556	-0.401228042	-0.157613809
at1g08550.1	-0.170298752	0.177105517	0.642046139
at1g08560.1	0.889348722	0.065299517	0.088117726
at1g08570.1	0	0.574669585	-0.296171417
at1g08580.1	0.593695887	-0.254015209	0.478094901
at1g08590.1	-0.575110507	0.090826827	-0.01488269
at1g08600.3	0.3259511	0.696106764	-0.674956904
at1g08610.1	0	0.691483806	-0.311645591
at1g08620.1	0.019311699	0.654189569	-0.630857515
at1g08630.1	0	-0.195284687	0.453895335
at1g08640.1	0.585941818	-0.265620492	0.923295253
at1g08650.1	0	-0.15630962	-0.607644347
at1g08660.1	0	0.885033147	-0.688336249
at1g08670.1	0	0.122843956	-0.856730279
at1g08680.4	0.957351024	-0.762387911	0.722662582
at1g08695.1	0.337721723	-0.44474803	-0.182605777
at1g08700.1	0	0.28318498	-0.027259508
at1g08710.2	-0.610075222	0.920883652	-0.504770963
at1g08720.1	0	-0.244231177	-0.28541133
at1g08730.1	0	-0.362905844	0.145689212
at1g08750.1	0	0.615475263	0.39229114
at1g08760.1	0	0.626805267	0.322662146
at1g08770.1	-0.517898528	0.513195968	-0.080062756
at1g08780.1	0.483158286	0.015799609	0.750475986
at1g08790.1	0.078149081	-0.330248203	0.215733481
at1g08800.1	-0.828771866	-0.311450893	0.365336342
at1g08810.1	-0.242067676	0.606612992	0.014097153
at1g08820.1	0	0.860696667	0.749625721
at1g08830.1	-0.864222436	0.134913169	0.786420579
at1g08840.2	-0.042112532	-0.848835957	0.531946828
at1g08845.2	0.306318422	0.231206791	-0.775200311
at1g08860.1	-0.29353619	-0.000822855	0.409446677
at1g08880.1	0	0.701404936	-0.398301091
at1g08890.1	0.25378647	0.421075945	0.349071446
at1g08900.1	0.58086308	-0.349856221	-0.710935051
at1g08910.1	-0.563604513	0.936685841	-0.294105205
at1g08920.2	-0.7196021	0.413000746	-0.530794067
at1g08930.1	0	-0.555596818	-0.845777863
at1g08940.1	0.525108722	0.803281595	0.720318868
at1g08960.1	0	0.825163488	-0.337991814
at1g08970.4	0.228091999	0.769119434	0.22128577
at1g08980.1	0.12783471	-0.389778657	-0.213178408
at1g08985.1	0	0.849640351	0.079563322
at1g08990.1	-0.56448757	-0.931793291	0.737134593
at1g09000.1	0	0.76410338	0.674247561
at1g09010.1	0.160140596	0.494622878	0.957430165
at1g09020.1	0	0.175714677	0.393755061
at1g09026.1	-0.353852782	0.300871619	-0.518662422
at1g09030.1	-0.785379836	0.207237743	-0.031691087
at1g09040.1	0	0.628455491	-0.534602641
at1g09050.1	0.035062565	0.178391078	0.724417435
at1g09060.3	-0.828251592	0.980324647	0.936598535
at1g09070.1	0.020354122	-0.789389003	-0.115953881
at1g09080.1	0.119445483	-0.5473827	-0.907759691
at1g09090.2	-0.173017762	-0.665467566	0.135495592
at1g09100.1	0	0.011447977	-0.74479507
at1g09130.3	-0.647631246	-0.307654666	0.052695175
at1g09140.1	-0.957549083	0.202374162	0.801186555
at1g09150.1	0.170230742	-0.56274264	0.003353869
at1g09155.1	0.606656694	-0.615863811	-0.077072024
at1g09157.1	0.014741514	-0.618032321	0.581441903
at1g09160.2	0.900324067	0.867375458	-0.086210893
at1g09170.1	0.541571276	-0.214797769	-0.836594629
at1g09176.1	-0.872230393	-0.42820624	0.609877378
at1g09180.1	-0.108879735	0.24742516	-0.540694973
at1g09190.1	0.029409269	-0.692226296	0.640928352
at1g09195.2	0	0.197553093	0.245534436
at1g09200.1	0	0.766468026	0.95585463
at1g09210.1	-0.02077044	0.928317065	0.248155566
at1g09220.1	-0.428664096	-0.249097012	-0.353474003
at1g09230.1	0	-0.405570831	-0.760801428
at1g09240.1	0	0.755377672	-0.954890549
at1g09245.1	0.816077167	-0.91246734	-0.270987492
at1g09250.1	0	-0.38320585	0.813232838
at1g09260.1	0	-0.68277469	-0.235240261
at1g09270.1	-0.118558109	-0.898534333	-0.572784706
at1g09280.1	-0.046443754	0.868858358	0.633693947
at1g09290.1	0.782284566	-0.107124097	0.296430808
at1g09300.1	-0.334169509	-0.757574565	-0.374131564
at1g09310.1	0	0.845274587	0.513327881
at1g09320.1	-0.431301145	-0.337598526	-0.812561235
at1g09330.1	0.882209918	-0.875371176	-0.303025301
at1g09340.1	0.735669204	0.952563363	-0.351906581
at1g09350.1	-0.119638496	-0.774236832	-0.510659969
at1g09360.1	0.388420332	0.308207101	-0.213179907
at1g09370.1	0.869253886	0.424678787	-0.529314071
at1g09380.1	0	0.151735271	0.979101956
at1g09390.1	0.25880363	-0.941661092	-0.123284242
at1g09400.1	0	-0.436095364	-0.968072872
at1g09410.1	-0.407916579	0.513387192	-0.630179296
at1g09415.1	-0.054486413	0.225878894	-0.904156864
at1g09420.2	-0.046319971	0.985494345	-0.940858988
at1g09430.1	0	0.06097933	-0.455139607
at1g09440.1	-0.959635779	-0.429298092	0.949078987
at1g09450.1	0.36034818	-0.530913568	0.145971978
at1g09460.1	0.263582333	-0.879216606	-0.791616641
at1g09470.1	0	0.806880636	0.163254799
at1g09480.1	0	0.73326705	-0.005452516
at1g09483.1	0	-0.658309225	-0.977277422
at1g09490.1	0	0.480112227	0.73033516
at1g09500.1	0.429121508	-0.216865354	0.748911381
at1g09510.1	-0.803687599	-0.206632504	0.13865953
at1g09520.1	0.682082641	-0.092583737	-0.527580536
at1g09530.1	0.172191489	-0.512139292	0.755865408
at1g09540.1	-0.362956015	0.562675523	-0.058596613
at1g09550.1	-0.152906001	-0.716040794	0.306874041
at1g09560.1	0	0.927358324	-0.555678593
at1g09570.1	0	-0.678556502	0.672758997
at1g09575.1	-0.681597608	-0.998940378	0.646131903
at1g09580.1	0	0.618248523	-0.730716581
at1g09590.1	0.850938936	-0.092184135	0.130781013
at1g09600.1	0	-0.784989354	-0.422161164
at1g09610.1	-0.666732553	-0.060883769	0.31421641
at1g09620.1	0	-0.762451386	-0.125528531
at1g09625.1	0.12454478	-0.604164006	-0.357719638
at1g09630.1	0.689342718	-0.648698221	-0.484405779
at1g09640.1	-0.748173629	0.348283208	-0.105617293
at1g09645.1	-0.287145877	-0.314439891	0.38853591
at1g09650.1	0.002120233	-0.574087074	0.58107773
at1g09660.1	0.287111477	0.773903896	0.294174581
at1g09665.1	0	0.742564218	-0.390560431
at1g09680.1	-0.519451073	0.882113202	0.393822278
at1g09690.1	0	-0.237812189	0.134324105
at1g09700.1	-0.042290945	-0.944765838	-0.82996883
at1g09710.2	-0.67452558	0.315876945	-0.438026698
at1g09720.1	0	0.655016238	-0.061712661
at1g09730.1	0.341323786	-0.065746567	-0.409230066
at1g09740.1	0.943731165	-0.506814192	0.613772752
at1g09750.1	-0.939284163	0.504700034	-0.263978635
at1g09760.1	0	0.850837703	0.625876847
at1g09770.1	0	-0.095796219	0.620821234
at1g09780.1	0.144072843	0.114839802	0.418836984
at1g09790.1	0.480870146	0.173513817	0.476367769
at1g09794.1	-0.13640069	-0.099141909	0.482002128
at1g09795.1	0.78930659	0.83181291	0.94566906
at1g09800.1	0	0.998151748	0.159839447
at1g09810.1	0.527012564	0.766484579	-0.703142231
at1g09812.1	0.075121886	-0.600547037	0.657763119
at1g09815.1	-0.163356888	-0.114207668	-0.533779851
at1g09820.1	0	0.682940716	0.887718852
at1g09830.1	0	-0.478559963	-0.316028999
at1g09840.1	0	-0.714560264	-0.775793707
at1g09850.1	0.910239699	-0.450022891	0.967481119
at1g09860.1	0	-0.804585914	0.559044874
at1g09870.1	0.070495363	0.371424765	-0.022985337
at1g09880.1	0	0.097220165	0.547336697
at1g09890.1	0.221296695	0.769491389	-0.881326197
at1g09900.1	0.789738161	0.742256461	-0.042122967
at1g09910.1	0.880701593	0.450682804	-0.709366242
at1g09920.1	0.742828992	0.346635051	0.388238187
at1g09930.1	-0.312097075	-0.990802698	-0.398230276
at1g09932.1	-0.605748473	-0.329012591	-0.034335103
at1g09935.1	-0.998326701	-0.272589571	0.873074157
at1g09940.1	0	-0.360733126	-0.73555864
at1g09950.1	0.017928029	-0.996478394	-0.804695061
at1g09960.1	0.977259578	-0.34133965	0.023777314
at1g09970.2	0.521805862	0.378774904	0.668612902
at1g09980.1	0.070989073	-0.551696048	-0.051361189
at1g09995.1	-0.102588541	0.494553243	0.394232424
at1g10000.1	-0.144878686	0.216097445	0.250006566
at1g10010.1	0	-0.684740395	0.965237347
at1g10020.1	-0.943901345	0.347668558	0.871307077
